Product Hit ID,DUNSNUMBER,VENDOR,Product ID,PRODUCT,Date First Verified,Date Last Verified,INTENSITY,Category Parent,CATEGORY,ATTRIBUTES,Location Type,COMPANY,ADDRESS,CITY,STATE,ZIP,COUNTRY,PHONE,URL,REVENUE,EMPLOYEES,SIC2,SIC2 Description,SIC3,SIC3 Description,SIC4,SIC4 Description
37888749,8344702,"InfluxData, Inc.",18061,InfluxDB,2019-01-19 00:00:00.000,2019-01-20 00:00:00.000,2,Data Center Solutions,Database Management Software,DBaaS,branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
37888649,8344702,"Informatica, LLC",244,Informatica,2007-06-01 00:00:00.000,2020-06-28 00:00:00.000,22,Data Center Solutions,Database Management Software,Information Integration;Integration Platforms as a Service (iPaaS),branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
37889216,8344702,"Ivanti Software, Inc.",286,Ivanti (Unspecified Product),2006-09-26 00:00:00.000,2006-12-06 00:00:00.000,3,Data Center Solutions,System Security Services,,branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
37889186,8344702,Jetbrains s.r.o.,11723,IntelliJ IDEA,2013-07-13 00:00:00.000,2015-12-22 00:00:00.000,7,Data Center Solutions,Operating Systems & Computing Languages,Application Development Tools,branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
37889421,8344702,Jetbrains s.r.o.,16048,JetBrains,2013-07-13 00:00:00.000,2017-04-24 00:00:00.000,8,Data Center Solutions,Operating Systems & Computing Languages,Application Development Tools,branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
37888705,8344702,Micro Focus International PLC,550,HP BTO (Business Technology Optimization),2003-01-01 00:00:00.000,2017-03-01 00:00:00.000,12,Network Computing,Network Management (Software),Network Infrastructure Software,branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
37889233,8344702,Micro Focus International PLC,3399,Micro Focus GroupWise,2014-03-11 00:00:00.000,2014-03-11 00:00:00.000,1,Productivity Solutions,Productivity Solutions,Software as a Service (SaaS),branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
37888652,8344702,Micro Focus International PLC,549,Micro Focus LoadRunner,2005-05-01 00:00:00.000,2018-03-26 00:00:00.000,39,Data Center Solutions,IT Infrastructure & Operations Management,Application Performance Management,branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
37888746,8344702,Micro Focus International PLC,16830,Micro Focus Network Node Manager i,2006-10-20 00:00:00.000,2015-04-11 00:00:00.000,6,Network Computing,Network Management (Software),Network Infrastructure Software,branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
37889151,8344702,Micro Focus International PLC,876,Micro Focus Performance Center,2014-08-03 00:00:00.000,2018-12-18 00:00:00.000,11,Network Computing,Network Management (Software),Application Performance Management,branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
37888964,8344702,Micro Focus International PLC,886,Micro Focus Service Manager,2014-01-01 00:00:00.000,2016-06-30 00:00:00.000,3,Data Center Solutions,IT Infrastructure & Operations Management,IT Service Support Management (ITSSM),branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
37888717,8344702,Micro Focus International PLC,887,Micro Focus UFT,2008-04-16 00:00:00.000,2019-06-28 00:00:00.000,6,Data Center Solutions,IT Infrastructure & Operations Management,Testing Framework/Continuous Integration,branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
37888434,8344702,Microsoft Corporation,830,ASP.NET,2006-08-18 00:00:00.000,2020-03-21 00:00:00.000,107,Data Center Solutions,Operating Systems & Computing Languages,Open Source;Web Hosting,branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
37889536,8344702,Microsoft Corporation,17702,Azure Databricks,2020-02-12 00:00:00.000,2020-02-12 00:00:00.000,1,Data Center Solutions,Database Management Software,Big Data,branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
37889870,8344702,Microsoft Corporation,17720,Azure Redis Cache,2020-02-15 00:00:00.000,2020-06-07 00:00:00.000,5,Data Center Solutions,Database Management Software,NoSQL;Open Source,branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
37889865,8344702,Microsoft Corporation,15371,C#,2009-01-01 00:00:00.000,2020-06-28 00:00:00.000,59,Data Center Solutions,Operating Systems & Computing Languages,Programming Language,branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
37888744,8344702,Microsoft Corporation,16040,Microsoft Active Directory,2009-07-20 00:00:00.000,2009-07-29 00:00:00.000,3,Data Center Solutions,System Security Services,Domain Name Services (DNS),branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
37889254,8344702,Microsoft Corporation,10808,Microsoft Active Directory Federation Services,2016-06-01 00:00:00.000,2016-06-01 00:00:00.000,1,Data Center Solutions,System Security Services,Identity Governance,branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
37889022,8344702,Microsoft Corporation,563,Microsoft Live Meeting,2014-01-01 00:00:00.000,2016-08-01 00:00:00.000,3,Productivity Solutions,Collaboration,Web Conferencing,branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
37889220,8344702,Microsoft Corporation,562,Microsoft Office,2004-11-01 00:00:00.000,2020-03-22 00:00:00.000,441,Productivity Solutions,Productivity Solutions,,branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
37888959,8344702,Microsoft Corporation,622,Microsoft SQL Server,2004-11-01 00:00:00.000,2020-06-28 00:00:00.000,169,Data Center Solutions,Database Management Software,RDBMS,branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
37889188,8344702,Microsoft Corporation,13349,Microsoft SQL Server 2005,2007-09-07 00:00:00.000,2017-07-25 00:00:00.000,70,Data Center Solutions,Database Management Software,RDBMS,branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
37889861,8344702,Microsoft Corporation,13350,Microsoft SQL Server 2008,2014-02-01 00:00:00.000,2016-12-01 00:00:00.000,4,Data Center Solutions,Database Management Software,RDBMS,branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
37889066,8344702,Microsoft Corporation,17650,Microsoft SQL Server Integration Services,2009-11-06 00:00:00.000,2009-11-12 00:00:00.000,6,Data Center Solutions,Database Management Software,Database Administration Tools,branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
37888444,8344702,Microsoft Corporation,8449,Microsoft Transact-SQL,2005-10-01 00:00:00.000,2017-10-01 00:00:00.000,22,Data Center Solutions,Operating Systems & Computing Languages,Query Language,branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
37889543,8344702,Microsoft Corporation,18965,Microsoft TypeScript,2016-09-01 00:00:00.000,2020-06-07 00:00:00.000,8,Data Center Solutions,Operating Systems & Computing Languages,Open Source;Programming Language,branch loc.,"T-Mobile Usa, Inc.",85 5th St NW,Atlanta,GA,303081000,USA,4046858635,t-mobile.com,0,0,48,Communications,481,Telephone Communication,4812,Radiotelephone communication
